show_id,equipment_id,usage_context,claim_type,claim_id,source_id,source_url,source_note
gd-1968-05-31,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-01,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-02-0,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-02-1,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-07,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-08,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-09,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-14-0,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-14-1,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-15-0,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-15-1,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-19,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-06-22,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-07-11,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-07-12,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-07-13,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-02,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-03,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-04,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-20,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-21,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-22,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-23,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-24,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-30,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-08-31,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-09-01-0,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-09-01-1,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-09-02,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-09-20,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-09-22,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-09-30,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-10-05,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-10-11,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-10-12,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-10-13,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-10-18,guitar-les-paul-custom,stage guitar,date_range,les-paul-custom-1968,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: second black 1957 Gibson Les Paul Custom.
gd-1968-10-20,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-01,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-04,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-07,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-08,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-09,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-10,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-13,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-15,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-16,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-17-0,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-17-1,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-22,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-25,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-27,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-28,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-29,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-30-0,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-11-30-1,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-01,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-06,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-07,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-13,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-14,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-20,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-21,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-28,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-29,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1968-12-31,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-02,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-03,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-04,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-05,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-17,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-18,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-24,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-25,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-26,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-01-31,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-01,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-02,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-03,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-04,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-05,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-06,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-07-0,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-07-1,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-09-0,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-09-1,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-11-0,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-11-1,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-12-0,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-12-1,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-14,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-15,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-19,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-21,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-22,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-27,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-02-28,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-01,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-02,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-12,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-15,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-17,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-21,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-22-0,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-22-1,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-23,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-28,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-03-29,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-04,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-05,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-06,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-11,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-12-0,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-12-1,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-13,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-15,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-17,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
gd-1969-04-18,guitar-gibson-sg-1967,stage guitar,date_range,sg-1968-1969,source:jerry-garcia-instrument-history,https://deadessays.blogspot.com/2019/08/jerry-garcia-instrument-history-guest.html,Source range: 1967 Gibson SG Standard.
