performance_id,show_id,song_id,set_number,set_label,position_in_set,encore,segue_into_next,performance_notes,source_key,source_record_id
gd-1982-04-17-uncle-john-s-band-2-7,gd-1982-04-17,song-uncle-john-s-band,2,Set 2,7,false,true,"Source song UUID d6110d99-effb-48f2-a17b-18c9e4f18e95; source label ""Uncle John's Band"".",gdshowsdb,d6110d99-effb-48f2-a17b-18c9e4f18e95
gd-1982-04-17-not-fade-away-2-8,gd-1982-04-17,song-not-fade-away,2,Set 2,8,false,true,Source song UUID ea95fc6e-0604-4dc8-94d0-b671a424814e; source label 'Not Fade Away'.,gdshowsdb,ea95fc6e-0604-4dc8-94d0-b671a424814e
gd-1982-04-17-wharf-rat-2-9,gd-1982-04-17,song-wharf-rat,2,Set 2,9,false,true,Source song UUID fb1be8ae-c67a-4359-a880-12e45f667a89; source label 'Wharf Rat'.,gdshowsdb,fb1be8ae-c67a-4359-a880-12e45f667a89
gd-1982-04-17-around-and-around-2-10,gd-1982-04-17,song-around-and-around,2,Set 2,10,false,true,Source song UUID df3d32e0-aff4-40f3-a99d-b8f797aee383; source label 'Around And Around'.,gdshowsdb,df3d32e0-aff4-40f3-a99d-b8f797aee383
gd-1982-04-17-one-more-saturday-night-2-11,gd-1982-04-17,song-one-more-saturday-night,2,Set 2,11,false,false,Source song UUID 2c807fb3-ffbe-4acf-a04b-e51ab3c54dbd; source label 'One More Saturday Night'.,gdshowsdb,2c807fb3-ffbe-4acf-a04b-e51ab3c54dbd
gd-1982-04-17-it-s-all-over-now-baby-blue-3-1,gd-1982-04-17,song-it-s-all-over-now-baby-blue,3,Set 3,1,false,false,"Source song UUID 26f5aff0-76cb-4df7-a018-e6ca3cc1a2e3; source label ""It's All Over Now Baby Blue"".",gdshowsdb,26f5aff0-76cb-4df7-a018-e6ca3cc1a2e3
gd-1982-04-18-bertha-1-1,gd-1982-04-18,song-bertha,1,Set 1,1,false,true,Source song UUID 884bae97-5886-4709-8fa2-0f15334604ab; source label 'Bertha'.,gdshowsdb,884bae97-5886-4709-8fa2-0f15334604ab
gd-1982-04-18-promised-land-1-2,gd-1982-04-18,song-promised-land,1,Set 1,2,false,false,Source song UUID d4c08d1b-f45e-474d-9861-afeac5b18d3d; source label 'Promised Land'.,gdshowsdb,d4c08d1b-f45e-474d-9861-afeac5b18d3d
gd-1982-04-18-friend-of-the-devil-1-3,gd-1982-04-18,song-friend-of-the-devil,1,Set 1,3,false,true,Source song UUID 4598f4eb-98b7-4097-a598-82aa659b87d2; source label 'Friend Of The Devil'.,gdshowsdb,4598f4eb-98b7-4097-a598-82aa659b87d2
gd-1982-04-18-c-c-rider-1-4,gd-1982-04-18,song-c-c-rider,1,Set 1,4,false,false,Source song UUID 2993c6c7-c6f8-42c8-8304-1e5c4078c7fa; source label 'C.C. Rider'.,gdshowsdb,2993c6c7-c6f8-42c8-8304-1e5c4078c7fa
gd-1982-04-18-ramble-on-rose-1-5,gd-1982-04-18,song-ramble-on-rose,1,Set 1,5,false,false,Source song UUID 6efc5acb-06cb-4825-960d-5145be93154e; source label 'Ramble On Rose'.,gdshowsdb,6efc5acb-06cb-4825-960d-5145be93154e
gd-1982-04-18-me-and-my-uncle-1-6,gd-1982-04-18,song-me-and-my-uncle,1,Set 1,6,false,true,Source song UUID 3f0b2344-e74f-4b08-996b-c12e07af7899; source label 'Me And My Uncle'.,gdshowsdb,3f0b2344-e74f-4b08-996b-c12e07af7899
gd-1982-04-18-mexicali-blues-1-7,gd-1982-04-18,song-mexicali-blues,1,Set 1,7,false,false,Source song UUID 1cbae8fd-fa16-4e4f-b387-7c5062001d9f; source label 'Mexicali Blues'.,gdshowsdb,1cbae8fd-fa16-4e4f-b387-7c5062001d9f
gd-1982-04-18-althea-1-8,gd-1982-04-18,song-althea,1,Set 1,8,false,true,Source song UUID a09a2cea-7b8e-4598-9778-72a55ef0babe; source label 'Althea'.,gdshowsdb,a09a2cea-7b8e-4598-9778-72a55ef0babe
gd-1982-04-18-looks-like-rain-1-9,gd-1982-04-18,song-looks-like-rain,1,Set 1,9,false,false,Source song UUID 4e1472e3-2090-4a0c-9ba9-732233ecc227; source label 'Looks Like Rain'.,gdshowsdb,4e1472e3-2090-4a0c-9ba9-732233ecc227
gd-1982-04-18-big-railroad-blues-1-10,gd-1982-04-18,song-big-railroad-blues,1,Set 1,10,false,false,Source song UUID afc8aedd-b264-4b84-ab88-bc486df794c1; source label 'Big Railroad Blues'.,gdshowsdb,afc8aedd-b264-4b84-ab88-bc486df794c1
gd-1982-04-18-let-it-grow-1-11,gd-1982-04-18,song-let-it-grow,1,Set 1,11,false,false,Source song UUID d3acfa18-4ea4-4fb6-96db-68cc3baee577; source label 'Let It Grow'.,gdshowsdb,d3acfa18-4ea4-4fb6-96db-68cc3baee577
gd-1982-04-18-cold-rain-and-snow-2-1,gd-1982-04-18,song-cold-rain-and-snow,2,Set 2,1,false,true,Source song UUID b84a72c4-2de5-4c13-b5aa-7be3f2364f13; source label 'Cold Rain And Snow'.,gdshowsdb,b84a72c4-2de5-4c13-b5aa-7be3f2364f13
gd-1982-04-18-samson-and-delilah-2-2,gd-1982-04-18,song-samson-and-delilah,2,Set 2,2,false,false,Source song UUID 6f538765-224f-4bea-9254-7b568f1e7163; source label 'Samson And Delilah'.,gdshowsdb,6f538765-224f-4bea-9254-7b568f1e7163
gd-1982-04-18-ship-of-fools-2-3,gd-1982-04-18,song-ship-of-fools,2,Set 2,3,false,false,Source song UUID 8ecd5cc3-fcab-4391-b372-1d9fc43f936e; source label 'Ship Of Fools'.,gdshowsdb,8ecd5cc3-fcab-4391-b372-1d9fc43f936e
gd-1982-04-18-playing-in-the-band-2-4,gd-1982-04-18,song-playing-in-the-band,2,Set 2,4,false,true,Source song UUID 7ef79a1b-b3b4-4c26-867b-60c9f914cfaf; source label 'Playing In The Band'.,gdshowsdb,7ef79a1b-b3b4-4c26-867b-60c9f914cfaf
gd-1982-04-18-eyes-of-the-world-2-5,gd-1982-04-18,song-eyes-of-the-world,2,Set 2,5,false,true,Source song UUID b6a8ab38-b9d2-4c02-8145-47d101304528; source label 'Eyes Of The World'.,gdshowsdb,b6a8ab38-b9d2-4c02-8145-47d101304528
gd-1982-04-18-drums-2-6,gd-1982-04-18,song-drums,2,Set 2,6,false,true,Source song UUID 8b224da4-12e1-4793-b689-9309eb611255; source label 'Drums'.,gdshowsdb,8b224da4-12e1-4793-b689-9309eb611255
gd-1982-04-18-space-2-7,gd-1982-04-18,song-space,2,Set 2,7,false,true,Source song UUID 9fe5da87-157f-417f-8fe7-525691a273e0; source label 'Space'.,gdshowsdb,9fe5da87-157f-417f-8fe7-525691a273e0
gd-1982-04-18-the-other-one-2-8,gd-1982-04-18,song-the-other-one,2,Set 2,8,false,true,Source song UUID 5a71500f-a14b-442a-afb8-59a26478c5e5; source label 'The Other One'.,gdshowsdb,5a71500f-a14b-442a-afb8-59a26478c5e5
gd-1982-04-18-black-peter-2-9,gd-1982-04-18,song-black-peter,2,Set 2,9,false,true,Source song UUID 2faf67b2-6dbd-4307-9572-672ba8c41500; source label 'Black Peter'.,gdshowsdb,2faf67b2-6dbd-4307-9572-672ba8c41500
gd-1982-04-18-sugar-magnolia-2-10,gd-1982-04-18,song-sugar-magnolia,2,Set 2,10,false,true,Source song UUID f114d7c8-0e56-4466-bb0c-e7684b5bee56; source label 'Sugar Magnolia'.,gdshowsdb,f114d7c8-0e56-4466-bb0c-e7684b5bee56
gd-1982-04-18-playing-in-the-band-2-11,gd-1982-04-18,song-playing-in-the-band,2,Set 2,11,false,true,Source song UUID 18c6680d-342f-47eb-b6ae-0736ae6f053a; source label 'Playing In The Band'.,gdshowsdb,18c6680d-342f-47eb-b6ae-0736ae6f053a
gd-1982-04-18-sunshine-daydream-2-12,gd-1982-04-18,song-sunshine-daydream,2,Set 2,12,false,false,Source song UUID 815b2c9b-465b-47dd-8b1e-61b780681887; source label 'Sunshine Daydream'.,gdshowsdb,815b2c9b-465b-47dd-8b1e-61b780681887
gd-1982-04-18-don-t-ease-me-in-3-1,gd-1982-04-18,song-don-t-ease-me-in,3,Set 3,1,false,false,"Source song UUID ea80dd12-5120-49d4-959d-62a088cbfaf7; source label ""Don't Ease Me In"".",gdshowsdb,ea80dd12-5120-49d4-959d-62a088cbfaf7
gd-1982-04-19-jack-straw-1-1,gd-1982-04-19,song-jack-straw,1,Set 1,1,false,false,Source song UUID fc037092-aff9-4e9e-aa56-d8e7f90714bb; source label 'Jack Straw'.,gdshowsdb,fc037092-aff9-4e9e-aa56-d8e7f90714bb
gd-1982-04-19-they-love-each-other-1-2,gd-1982-04-19,song-they-love-each-other,1,Set 1,2,false,false,Source song UUID 32d7dc18-5ef7-4633-9699-dabeaec54b33; source label 'They Love Each Other'.,gdshowsdb,32d7dc18-5ef7-4633-9699-dabeaec54b33
gd-1982-04-19-on-the-road-again-1-3,gd-1982-04-19,song-on-the-road-again,1,Set 1,3,false,false,Source song UUID 86444bb4-7c4d-4789-956f-f5955527ec0e; source label 'On The Road Again'.,gdshowsdb,86444bb4-7c4d-4789-956f-f5955527ec0e
gd-1982-04-19-peggy-o-1-4,gd-1982-04-19,song-peggy-o,1,Set 1,4,false,false,Source song UUID 0d3cda52-000f-419a-ab9d-a9616e45b2a6; source label 'Peggy-O'.,gdshowsdb,0d3cda52-000f-419a-ab9d-a9616e45b2a6
gd-1982-04-19-cassidy-1-5,gd-1982-04-19,song-cassidy,1,Set 1,5,false,false,Source song UUID 65d4a493-4518-4a27-9d34-be5e6a7536c3; source label 'Cassidy'.,gdshowsdb,65d4a493-4518-4a27-9d34-be5e6a7536c3
gd-1982-04-19-it-must-have-been-the-roses-1-6,gd-1982-04-19,song-it-must-have-been-the-roses,1,Set 1,6,false,false,Source song UUID f3b54ad1-30c0-4e64-b18c-304b8fef0276; source label 'It Must Have Been The Roses'.,gdshowsdb,f3b54ad1-30c0-4e64-b18c-304b8fef0276
gd-1982-04-19-little-red-rooster-1-7,gd-1982-04-19,song-little-red-rooster,1,Set 1,7,false,false,Source song UUID 2c0a5223-88c2-44be-a9dd-0ae2aafcad2d; source label 'Little Red Rooster'.,gdshowsdb,2c0a5223-88c2-44be-a9dd-0ae2aafcad2d
gd-1982-04-19-cumberland-blues-1-8,gd-1982-04-19,song-cumberland-blues,1,Set 1,8,false,false,Source song UUID 96be2e06-0eb6-4a49-8af8-ded07a13da6d; source label 'Cumberland Blues'.,gdshowsdb,96be2e06-0eb6-4a49-8af8-ded07a13da6d
gd-1982-04-19-man-smart-woman-smarter-1-9,gd-1982-04-19,song-man-smart-woman-smarter,1,Set 1,9,false,false,Source song UUID e2e030de-3501-45e3-a1c5-76d85a41f45d; source label 'Man Smart (Woman Smarter)'.,gdshowsdb,e2e030de-3501-45e3-a1c5-76d85a41f45d
gd-1982-04-19-might-as-well-1-10,gd-1982-04-19,song-might-as-well,1,Set 1,10,false,false,Source song UUID c2e70d28-0e5b-4282-9dea-4c0bfa6b03f0; source label 'Might As Well'.,gdshowsdb,c2e70d28-0e5b-4282-9dea-4c0bfa6b03f0
gd-1982-04-19-feel-like-a-stranger-2-1,gd-1982-04-19,song-feel-like-a-stranger,2,Set 2,1,false,true,Source song UUID 03d93f60-6093-4cd5-a510-7457b134383d; source label 'Feel Like A Stranger'.,gdshowsdb,03d93f60-6093-4cd5-a510-7457b134383d
gd-1982-04-19-franklin-s-tower-2-2,gd-1982-04-19,song-franklin-s-tower,2,Set 2,2,false,true,"Source song UUID 33e11802-1cc0-4f0a-bfad-0b9dda097026; source label ""Franklin's Tower"".",gdshowsdb,33e11802-1cc0-4f0a-bfad-0b9dda097026
gd-1982-04-19-estimated-prophet-2-3,gd-1982-04-19,song-estimated-prophet,2,Set 2,3,false,true,Source song UUID a27ffa8e-37fe-45a6-9c3f-573847c56067; source label 'Estimated Prophet'.,gdshowsdb,a27ffa8e-37fe-45a6-9c3f-573847c56067
gd-1982-04-19-terrapin-station-2-4,gd-1982-04-19,song-terrapin-station,2,Set 2,4,false,true,Source song UUID 7848c464-bc79-408f-978d-d78f964918f5; source label 'Terrapin Station'.,gdshowsdb,7848c464-bc79-408f-978d-d78f964918f5
gd-1982-04-19-drums-2-5,gd-1982-04-19,song-drums,2,Set 2,5,false,true,Source song UUID 3db83d9c-160a-4444-a6d1-94c1202e437a; source label 'Drums'.,gdshowsdb,3db83d9c-160a-4444-a6d1-94c1202e437a
gd-1982-04-19-space-2-6,gd-1982-04-19,song-space,2,Set 2,6,false,true,Source song UUID 52f6a525-ee43-4fdd-a8a4-0775719eb538; source label 'Space'.,gdshowsdb,52f6a525-ee43-4fdd-a8a4-0775719eb538
gd-1982-04-19-the-wheel-2-7,gd-1982-04-19,song-the-wheel,2,Set 2,7,false,true,Source song UUID e40c2297-a377-42c2-875f-814a5405ac68; source label 'The Wheel'.,gdshowsdb,e40c2297-a377-42c2-875f-814a5405ac68
gd-1982-04-19-truckin-2-8,gd-1982-04-19,song-truckin,2,Set 2,8,false,true,"Source song UUID a5d65304-f65e-4b36-ad69-45e619463869; source label ""Truckin'"".",gdshowsdb,a5d65304-f65e-4b36-ad69-45e619463869
gd-1982-04-19-stella-blue-2-9,gd-1982-04-19,song-stella-blue,2,Set 2,9,false,true,Source song UUID 6573075a-b941-4dfa-bdd9-35ef222843eb; source label 'Stella Blue'.,gdshowsdb,6573075a-b941-4dfa-bdd9-35ef222843eb
gd-1982-04-19-around-and-around-2-10,gd-1982-04-19,song-around-and-around,2,Set 2,10,false,true,Source song UUID 5c34f023-be3a-4972-8450-e1b964c74085; source label 'Around And Around'.,gdshowsdb,5c34f023-be3a-4972-8450-e1b964c74085
gd-1982-04-19-good-lovin-2-11,gd-1982-04-19,song-good-lovin,2,Set 2,11,false,false,"Source song UUID a21b62cc-26cd-41ea-87c7-350d56bfacf4; source label ""Good Lovin'"".",gdshowsdb,a21b62cc-26cd-41ea-87c7-350d56bfacf4
gd-1982-04-19-brokedown-palace-3-1,gd-1982-04-19,song-brokedown-palace,3,Set 3,1,false,false,Source song UUID 7a684904-7539-4d3b-813d-d88c806fb793; source label 'Brokedown Palace'.,gdshowsdb,7a684904-7539-4d3b-813d-d88c806fb793
gd-1982-05-21-bertha-1-1,gd-1982-05-21,song-bertha,1,Set 1,1,false,true,Source song UUID d483b79f-4ea3-43b1-afaf-425b2a2605ee; source label 'Bertha'.,gdshowsdb,d483b79f-4ea3-43b1-afaf-425b2a2605ee
gd-1982-05-21-greatest-story-ever-told-1-2,gd-1982-05-21,song-greatest-story-ever-told,1,Set 1,2,false,false,Source song UUID d4498d96-372e-4b57-9a40-0f4c077f11d2; source label 'Greatest Story Ever Told'.,gdshowsdb,d4498d96-372e-4b57-9a40-0f4c077f11d2
gd-1982-05-21-friend-of-the-devil-1-3,gd-1982-05-21,song-friend-of-the-devil,1,Set 1,3,false,false,Source song UUID 896016c1-7e34-49be-b60f-d9d7d5623e81; source label 'Friend Of The Devil'.,gdshowsdb,896016c1-7e34-49be-b60f-d9d7d5623e81
gd-1982-05-21-me-and-my-uncle-1-4,gd-1982-05-21,song-me-and-my-uncle,1,Set 1,4,false,true,Source song UUID fd3cf4e3-72e1-4643-81f6-0f00201e5600; source label 'Me And My Uncle'.,gdshowsdb,fd3cf4e3-72e1-4643-81f6-0f00201e5600
gd-1982-05-21-big-river-1-5,gd-1982-05-21,song-big-river,1,Set 1,5,false,false,Source song UUID 6c9b3422-d5f8-48f5-b48c-7b0133dc5ab3; source label 'Big River'.,gdshowsdb,6c9b3422-d5f8-48f5-b48c-7b0133dc5ab3
gd-1982-05-21-bird-song-1-6,gd-1982-05-21,song-bird-song,1,Set 1,6,false,true,Source song UUID 16087432-27fb-4027-8c38-a4869a933448; source label 'Bird Song'.,gdshowsdb,16087432-27fb-4027-8c38-a4869a933448
gd-1982-05-21-c-c-rider-1-7,gd-1982-05-21,song-c-c-rider,1,Set 1,7,false,false,Source song UUID 9e0cedf8-6f99-4dd6-b6e1-e4cc9544c699; source label 'C.C. Rider'.,gdshowsdb,9e0cedf8-6f99-4dd6-b6e1-e4cc9544c699
gd-1982-05-21-althea-1-8,gd-1982-05-21,song-althea,1,Set 1,8,false,true,Source song UUID 9b31be94-1f25-4682-bca9-36b2419bcf11; source label 'Althea'.,gdshowsdb,9b31be94-1f25-4682-bca9-36b2419bcf11
gd-1982-05-21-looks-like-rain-1-9,gd-1982-05-21,song-looks-like-rain,1,Set 1,9,false,false,Source song UUID 65559f50-6d1f-4a92-bfa9-57725c2f0b7f; source label 'Looks Like Rain'.,gdshowsdb,65559f50-6d1f-4a92-bfa9-57725c2f0b7f
gd-1982-05-21-might-as-well-1-10,gd-1982-05-21,song-might-as-well,1,Set 1,10,false,false,Source song UUID dff21fc5-b17c-4501-b489-ad579cb960b6; source label 'Might As Well'.,gdshowsdb,dff21fc5-b17c-4501-b489-ad579cb960b6
gd-1982-05-21-playing-in-the-band-2-1,gd-1982-05-21,song-playing-in-the-band,2,Set 2,1,false,true,Source song UUID 0adf47b6-6ed4-453f-ac8b-e043a1a64593; source label 'Playing In The Band'.,gdshowsdb,0adf47b6-6ed4-453f-ac8b-e043a1a64593
gd-1982-05-21-uncle-john-s-band-2-2,gd-1982-05-21,song-uncle-john-s-band,2,Set 2,2,false,true,"Source song UUID a5a9bc97-b6f7-4688-8237-02e78862c335; source label ""Uncle John's Band"".",gdshowsdb,a5a9bc97-b6f7-4688-8237-02e78862c335
gd-1982-05-21-jam-2-3,gd-1982-05-21,song-jam,2,Set 2,3,false,true,Source song UUID 1c7653d4-3964-48a7-aa3c-87e1606a85f9; source label 'Jam'.,gdshowsdb,1c7653d4-3964-48a7-aa3c-87e1606a85f9
gd-1982-05-21-drums-2-4,gd-1982-05-21,song-drums,2,Set 2,4,false,true,Source song UUID c172fc1f-5a87-4757-9423-bd41821c3359; source label 'Drums'.,gdshowsdb,c172fc1f-5a87-4757-9423-bd41821c3359
gd-1982-05-21-space-2-5,gd-1982-05-21,song-space,2,Set 2,5,false,true,Source song UUID f2c925c7-b730-46b0-99b1-7f10ed233ba6; source label 'Space'.,gdshowsdb,f2c925c7-b730-46b0-99b1-7f10ed233ba6
gd-1982-05-21-the-wheel-2-6,gd-1982-05-21,song-the-wheel,2,Set 2,6,false,true,Source song UUID 025aa8e8-7484-4cf6-82f6-0e95030260ad; source label 'The Wheel'.,gdshowsdb,025aa8e8-7484-4cf6-82f6-0e95030260ad
gd-1982-05-21-playing-in-the-band-2-7,gd-1982-05-21,song-playing-in-the-band,2,Set 2,7,false,true,Source song UUID b1652913-c69b-4a25-a401-92d123b50a32; source label 'Playing In The Band'.,gdshowsdb,b1652913-c69b-4a25-a401-92d123b50a32
gd-1982-05-21-black-peter-2-8,gd-1982-05-21,song-black-peter,2,Set 2,8,false,true,Source song UUID 1a0002d3-fb61-4766-bed1-7b9e16ee02cd; source label 'Black Peter'.,gdshowsdb,1a0002d3-fb61-4766-bed1-7b9e16ee02cd
gd-1982-05-21-sugar-magnolia-2-9,gd-1982-05-21,song-sugar-magnolia,2,Set 2,9,false,false,Source song UUID 57eaca00-88c5-4ad9-9985-60c7c8853ffd; source label 'Sugar Magnolia'.,gdshowsdb,57eaca00-88c5-4ad9-9985-60c7c8853ffd
gd-1982-05-21-don-t-ease-me-in-3-1,gd-1982-05-21,song-don-t-ease-me-in,3,Set 3,1,false,false,"Source song UUID 1d8e391b-ffca-480b-96a0-5963aad87311; source label ""Don't Ease Me In"".",gdshowsdb,1d8e391b-ffca-480b-96a0-5963aad87311
gd-1982-05-22-jack-straw-1-1,gd-1982-05-22,song-jack-straw,1,Set 1,1,false,true,Source song UUID f0ffc52d-8760-4426-a47d-bf4cb2798b8a; source label 'Jack Straw'.,gdshowsdb,f0ffc52d-8760-4426-a47d-bf4cb2798b8a
gd-1982-05-22-sugaree-1-2,gd-1982-05-22,song-sugaree,1,Set 1,2,false,false,Source song UUID 78f1f2f8-b04c-421d-93c8-9c5bb44f3630; source label 'Sugaree'.,gdshowsdb,78f1f2f8-b04c-421d-93c8-9c5bb44f3630
gd-1982-05-22-cassidy-1-3,gd-1982-05-22,song-cassidy,1,Set 1,3,false,false,Source song UUID 97ab943c-983c-435b-81ce-91b18cde1e30; source label 'Cassidy'.,gdshowsdb,97ab943c-983c-435b-81ce-91b18cde1e30
gd-1982-05-22-tennessee-jed-1-4,gd-1982-05-22,song-tennessee-jed,1,Set 1,4,false,true,Source song UUID 0513121a-69d8-4d71-870c-0bb90a695002; source label 'Tennessee Jed'.,gdshowsdb,0513121a-69d8-4d71-870c-0bb90a695002
gd-1982-05-22-minglewood-blues-1-5,gd-1982-05-22,song-minglewood-blues,1,Set 1,5,false,false,Source song UUID e3a5b308-f66f-4bb6-86ee-e78917e5661a; source label 'Minglewood Blues'.,gdshowsdb,e3a5b308-f66f-4bb6-86ee-e78917e5661a
gd-1982-05-22-cumberland-blues-1-6,gd-1982-05-22,song-cumberland-blues,1,Set 1,6,false,false,Source song UUID 6fa3d964-4fce-4664-a5c7-442f3cd96c4c; source label 'Cumberland Blues'.,gdshowsdb,6fa3d964-4fce-4664-a5c7-442f3cd96c4c
gd-1982-05-22-lazy-lightning-1-7,gd-1982-05-22,song-lazy-lightning,1,Set 1,7,false,true,Source song UUID 8d890772-c3e1-48fc-8892-227b86888b31; source label 'Lazy Lightning'.,gdshowsdb,8d890772-c3e1-48fc-8892-227b86888b31
gd-1982-05-22-supplication-1-8,gd-1982-05-22,song-supplication,1,Set 1,8,false,true,Source song UUID ce833b19-06b0-4c4f-9fcd-8f53a4d80574; source label 'Supplication'.,gdshowsdb,ce833b19-06b0-4c4f-9fcd-8f53a4d80574
gd-1982-05-22-deal-1-9,gd-1982-05-22,song-deal,1,Set 1,9,false,false,Source song UUID 23906cdf-0c7f-4571-ade3-19cdb58674c0; source label 'Deal'.,gdshowsdb,23906cdf-0c7f-4571-ade3-19cdb58674c0
gd-1982-05-22-china-cat-sunflower-2-1,gd-1982-05-22,song-china-cat-sunflower,2,Set 2,1,false,true,Source song UUID d6420166-3940-420a-b59f-3597ff821bdc; source label 'China Cat Sunflower'.,gdshowsdb,d6420166-3940-420a-b59f-3597ff821bdc
gd-1982-05-22-i-know-you-rider-2-2,gd-1982-05-22,song-i-know-you-rider,2,Set 2,2,false,true,Source song UUID b09e8378-844a-4e06-96fc-a82f8ce3627c; source label 'I Know You Rider'.,gdshowsdb,b09e8378-844a-4e06-96fc-a82f8ce3627c
gd-1982-05-22-man-smart-woman-smarter-2-3,gd-1982-05-22,song-man-smart-woman-smarter,2,Set 2,3,false,false,Source song UUID cee24e1f-838f-4b37-a437-069465ee8fb2; source label 'Man Smart (Woman Smarter)'.,gdshowsdb,cee24e1f-838f-4b37-a437-069465ee8fb2
gd-1982-05-22-good-time-blues-2-4,gd-1982-05-22,song-good-time-blues,2,Set 2,4,false,false,Source song UUID 15f10c4c-f82f-4f7e-82d4-ce0aec660d3b; source label 'Good Time Blues'.,gdshowsdb,15f10c4c-f82f-4f7e-82d4-ce0aec660d3b
gd-1982-05-22-lost-sailor-2-5,gd-1982-05-22,song-lost-sailor,2,Set 2,5,false,true,Source song UUID b3030cf3-2b8e-4b07-aa57-4ec624e056af; source label 'Lost Sailor'.,gdshowsdb,b3030cf3-2b8e-4b07-aa57-4ec624e056af
gd-1982-05-22-saint-of-circumstance-2-6,gd-1982-05-22,song-saint-of-circumstance,2,Set 2,6,false,true,Source song UUID 9485da89-89b2-4382-a4ea-1792e7be448c; source label 'Saint Of Circumstance'.,gdshowsdb,9485da89-89b2-4382-a4ea-1792e7be448c
gd-1982-05-22-hes-gone-2-7,gd-1982-05-22,song-hes-gone,2,Set 2,7,false,true,"Source song UUID 23054a5c-f40f-4132-97c6-b08bebd06814; source label ""He's Gone"".",gdshowsdb,23054a5c-f40f-4132-97c6-b08bebd06814
gd-1982-05-22-drums-2-8,gd-1982-05-22,song-drums,2,Set 2,8,false,true,Source song UUID ac601c12-9632-4252-a577-bef0808980a9; source label 'Drums'.,gdshowsdb,ac601c12-9632-4252-a577-bef0808980a9
gd-1982-05-22-space-2-9,gd-1982-05-22,song-space,2,Set 2,9,false,true,Source song UUID 287e4fac-b886-4d5b-a495-15bd643acf5c; source label 'Space'.,gdshowsdb,287e4fac-b886-4d5b-a495-15bd643acf5c
gd-1982-05-22-not-fade-away-2-10,gd-1982-05-22,song-not-fade-away,2,Set 2,10,false,true,Source song UUID b8b5be1d-1868-4a34-87ff-2fd2ff50321a; source label 'Not Fade Away'.,gdshowsdb,b8b5be1d-1868-4a34-87ff-2fd2ff50321a
gd-1982-05-22-wharf-rat-2-11,gd-1982-05-22,song-wharf-rat,2,Set 2,11,false,true,Source song UUID 5f4958b6-b9d7-47e6-acbf-0a90637bc85c; source label 'Wharf Rat'.,gdshowsdb,5f4958b6-b9d7-47e6-acbf-0a90637bc85c
gd-1982-05-22-around-and-around-2-12,gd-1982-05-22,song-around-and-around,2,Set 2,12,false,true,Source song UUID 86cbcb06-586c-48fa-b584-11100d8fef5a; source label 'Around And Around'.,gdshowsdb,86cbcb06-586c-48fa-b584-11100d8fef5a
gd-1982-05-22-good-lovin-2-13,gd-1982-05-22,song-good-lovin,2,Set 2,13,false,false,"Source song UUID 0282138a-8056-4c88-8215-dc1237b9305f; source label ""Good Lovin'"".",gdshowsdb,0282138a-8056-4c88-8215-dc1237b9305f
gd-1982-05-22-u-s-blues-3-1,gd-1982-05-22,song-u-s-blues,3,Set 3,1,false,false,Source song UUID 6219a38e-9434-4b5a-a336-41b51577b53b; source label 'U.S. Blues'.,gdshowsdb,6219a38e-9434-4b5a-a336-41b51577b53b
gd-1982-05-23-shakedown-street-1-1,gd-1982-05-23,song-shakedown-street,1,Set 1,1,false,true,Source song UUID f988a581-99c0-406d-8cb1-fb95a4a5716b; source label 'Shakedown Street'.,gdshowsdb,f988a581-99c0-406d-8cb1-fb95a4a5716b
gd-1982-05-23-promised-land-1-2,gd-1982-05-23,song-promised-land,1,Set 1,2,false,false,Source song UUID 2fb5da19-d5b0-47ca-83ff-cb7a5cf33aad; source label 'Promised Land'.,gdshowsdb,2fb5da19-d5b0-47ca-83ff-cb7a5cf33aad
gd-1982-05-23-they-love-each-other-1-3,gd-1982-05-23,song-they-love-each-other,1,Set 1,3,false,false,Source song UUID 86fd9178-2b76-448b-acba-064e7fa16279; source label 'They Love Each Other'.,gdshowsdb,86fd9178-2b76-448b-acba-064e7fa16279
gd-1982-05-23-mama-tried-1-4,gd-1982-05-23,song-mama-tried,1,Set 1,4,false,true,Source song UUID 4df76411-830c-467f-b46b-bd9ed241f6fe; source label 'Mama Tried'.,gdshowsdb,4df76411-830c-467f-b46b-bd9ed241f6fe
gd-1982-05-23-mexicali-blues-1-5,gd-1982-05-23,song-mexicali-blues,1,Set 1,5,false,false,Source song UUID cfe86cff-277e-41d5-9b78-fd1d30bd1d9c; source label 'Mexicali Blues'.,gdshowsdb,cfe86cff-277e-41d5-9b78-fd1d30bd1d9c
gd-1982-05-23-loser-1-6,gd-1982-05-23,song-loser,1,Set 1,6,false,true,Source song UUID fdbac3df-f885-4f88-840a-e157ad3a2d3f; source label 'Loser'.,gdshowsdb,fdbac3df-f885-4f88-840a-e157ad3a2d3f
gd-1982-05-23-little-red-rooster-1-7,gd-1982-05-23,song-little-red-rooster,1,Set 1,7,false,false,Source song UUID 559b0037-e4dc-4981-9566-822f32fa0dea; source label 'Little Red Rooster'.,gdshowsdb,559b0037-e4dc-4981-9566-822f32fa0dea
gd-1982-05-23-ramble-on-rose-1-8,gd-1982-05-23,song-ramble-on-rose,1,Set 1,8,false,false,Source song UUID 3cb61d18-bc79-4794-8afa-32fff2624c3f; source label 'Ramble On Rose'.,gdshowsdb,3cb61d18-bc79-4794-8afa-32fff2624c3f
